p_id,agent_type,place,agent_mape
2015000433247-3522001,wrk_only,white_city,36.74075767835679
2016001305620-4591902,wrk_only,south_jordan,36.73893824615067
2015001130067-1121301,wrk_only,taylorsville,36.73811284694351
2015000322602-961401,wrk_only,murray,36.73682471810339
2016000547355-1749102,wrk_only,west_jordan,36.73639357746336
2019HU0639124-550405,wrk_only,payson,36.7356603406862
2015000902560-4107603,wrk_only,south_jordan,36.73513327724342
2015000085219-4375904,wrk_only,south_jordan,36.735124455315876
2018HU0457584-2263102,wrk_only,kearns,36.73339069311056
2019HU1405669-1723603,wrk_only,west_valley_city,36.73284568645879
2018HU0453410-4495801,wrk_only,south_salt_lake,36.731345131978124
2017000014655-3815502,wrk_only,sandy,36.731083012414
2019HU0893162-472401,wrk_only,west_valley_city,36.7308499520329
2019HU1405609-236501,wrk_only,west_jordan,36.730157307584804
2015001049027-3452401,wrk_only,south_jordan,36.73002478167696
2019HU0464574-1616403,wrk_only,millcreek,36.729635854533306
2019HU1387514-429302,wrk_only,west_valley_city,36.727489818838336
2015000876895-4105802,wrk__student,south_jordan,36.72737526948449
2015000426281-1232301,wrk_only,herriman,36.72675062063823
2018HU0898319-3638001,wrk_only,west_jordan,36.72643677748413
2015001294758-3209102,wrk__student,west_haven,36.72595697421882
2017000302918-1685405,wrk_only,west_jordan,36.72499544074279
2016001215764-4008902,wrk_only,layton,36.7239540619418
2018HU0237152-869301,wrk_only,sandy,36.72344906591685
2015000036483-1777701,wrk_only,west_valley_city,36.721232050917195
2015000269891-3105301,wrk_only,herriman,36.72112690628558
2018HU1072619-349103,wrk_only,west_jordan,36.720763162324694
2015000422311-3926901,wrk_only,salt_lake_city,36.7200497618127
2017000587521-3818502,wrk__student,sandy,36.71980830232154
2019HU0919678-4949701,wrk_only,south_jordan,36.719458847708644
2017001286663-4947102,wrk_only,roy,36.71870951940447
2015000835731-2409501,wrk_only,sandy,36.71612703539918
2017000930767-3196402,wrk_only,sandy,36.71576217198883
2016000717603-3744602,wrk_only,west_jordan,36.715745455385466
2018HU0439443-1526903,wrk__student,spanish_fork,36.71562480624213
2018HU0802298-580703,wrk_only,west_valley_city,36.7153203568962
2015000890163-4438002,wrk_only,south_jordan,36.71456319339284
2015000887952-715201,wrk_only,west_jordan,36.713538991670084
2019HU1229580-5075902,wrk_only,west_jordan,36.71327436700627
2019HU0721776-4184101,wrk_only,south_salt_lake,36.71315098369214
2019HU1316726-3260702,wrk_only,millcreek,36.71230136765756
2016000490041-5257701,wrk_only,south_jordan,36.71154138677877
2015000988698-4113304,wrk_only,south_jordan,36.710971120489766
2019HU1112593-4960505,wrk_only,south_jordan,36.70889841620519
2019HU0866563-4044402,wrk_only,taylorsville,36.70849196318232
2015001003777-427703,wrk_only,west_jordan,36.70790831500584
2017001283035-4329606,wrk_only,taylorsville,36.7072403830558
2016000146776-930601,wrk_only,cottonwood_heights,36.70722734218396
2015000582501-1554402,wrk_only,west_valley_city,36.7066968700046
2015000864738-5258002,wrk_only,murray,36.706421911063444
2015001097880-6193901,wrk_only,murray,36.70587978086667
2017000447777-1330101,wrk_only,salt_lake_city,36.70564727643726
2015000357367-1893803,wrk_only,west_valley_city,36.70517638627813
2019HU0882452-4318803,wrk_only,south_salt_lake,36.703742440104385
2015000619288-693202,wrk_only,millcreek,36.702781292963685
2018HU0616837-2182901,wrk_only,taylorsville,36.702456244260375
2015000012444-624603,wrk_only,bluffdale,36.701703204775214
2015000316653-2136202,wrk_only,murray,36.70134935910398
2015001392416-5260502,wrk_only,salt_lake_city,36.70061965876567
2016001408064-5196601,wrk_only,riverton,36.698900982237525
2018HU0895410-3072102,wrk_only,taylorsville,36.69856316473985
2015000663855-3104201,wrk_only,west_valley_city,36.69827974740939
2016000270185-6139103,wrk_only,murray,36.69812714956146
2015000557948-4617701,wrk_only,south_salt_lake,36.69784893757456
2015001308321-722502,wrk_only,south_jordan,36.6973170043595
2016000317682-713801,wrk_only,sandy,36.6942910433891
2017000804561-1288901,wrk_only,taylorsville,36.69384689899473
2015000935353-3536802,wrk_only,murray,36.69351648896822
2015000266926-1214901,wrk_only,taylorsville,36.693108885413615
2015001008458-2124201,wrk_only,millcreek,36.69101614068302
2017000597257-3331102,wrk_only,south_jordan,36.68997743243873
2019HU1301063-69901,wrk_only,west_jordan,36.68988602889955
2016000041318-3455802,wrk_only,south_jordan,36.6863483075764
2018HU1199850-2612302,wrk_only,south_jordan,36.685952981095376
2015001063598-4167601,wrk_only,west_valley_city,36.68577321612802
2018HU1079633-415502,wrk_only,west_valley_city,36.68519091141761
2015000263729-2043401,wrk_only,west_valley_city,36.6851775600057
2019HU1302960-3524501,wrk_only,herriman,36.682031449995684
2015000233271-241502,wrk_only,west_valley_city,36.680004602519226
2015001197864-3728601,wrk_only,west_jordan,36.6789604638563
2015000637593-2006605,wrk_only,midvale,36.678297074182794
2015000990698-2254401,wrk_only,salt_lake_city,36.677627924065234
2015000406739-590501,wrk_only,west_valley_city,36.67737775977414
2015001226810-2212901,wrk_only,west_valley_city,36.67727498831048
2015000381874-3867801,wrk_only,sandy,36.676722703620044
2016000999783-1075001,wrk_only,riverton,36.6757908760464
2019HU1225219-2678502,wrk_only,sandy,36.67569505383385
2017000924907-808102,wrk_only,south_jordan,36.675646882972515
2015000197947-4389402,wrk_only,south_jordan,36.67528241694218
2015000131869-1179002,wrk_only,murray,36.675230505789244
2019HU0262136-935402,wrk_only,south_jordan,36.67522574287098
2017000723913-2000104,wrk_only,west_valley_city,36.673288833927934
2015000020930-360505,wrk_only,west_valley_city,36.671812886334706
2019HU1343775-2209201,wrk_only,west_valley_city,36.66941585979808
2015000493462-3928501,wrk_only,salt_lake_city,36.66939700212312
2015000594951-2681702,wrk_only,magna,36.66830960933732
2019HU0146919-4606301,wrk_only,south_salt_lake,36.667733794207074
2017001384041-3416102,wrk_only,south_jordan,36.66730258363898
2019HU1352007-3095902,wrk_only,sandy,36.66630917530582
2015000436241-3295202,wrk_only,south_jordan,36.666238816035104
2018HU0734735-1883501,wrk_only,lehi,36.66621436126804
2018HU1042892-2433102,wrk__student,salt_lake_city,36.666169653285074
2016000887792-1317501,wrk_only,taylorsville,36.6656507830574
2017000194212-4621103,wrk_only,roy,36.66508454943437
2015000633912-3715802,wrk_only,west_jordan,36.664810079376885
2015001327299-2493202,wrk_only,holladay,36.66432765211038
2016001284076-2648101,wrk_only,south_jordan,36.6631339669222
2015000342880-3666801,wrk_only,riverton,36.66185747495063
2015000020930-893902,wrk_only,west_valley_city,36.659977350584676
2018HU0594788-4782801,wrk_only,millcreek,36.65779893195832
2017001363538-2188201,wrk_only,west_valley_city,36.657754875136405
2015000536109-1232403,wrk_only,west_jordan,36.657384912019985
2019HU1264636-2929701,wrk_only,west_valley_city,36.657367222788494
2019HU0871354-3504202,wrk_only,herriman,36.655857431919245
2015001372563-488001,wrk_only,copperton,36.655185454611946
2019HU0017464-4305701,wrk_only,south_jordan,36.65481808096768
2015000101876-4052304,wrk_only,taylorsville,36.65305032995581
2019HU0803545-1063401,wrk_only,west_jordan,36.65203315657961
2015000528121-629601,wrk_only,bluffdale,36.651844508732786
2019HU1337435-1544301,wrk_only,riverton,36.651202425651284
2015000443633-5330801,wrk_only,riverton,36.651120425973915
2016000342056-4349001,wrk_only,sandy,36.65055816774069
2016000257280-964403,wrk_only,salt_lake_city,36.64980124063034
2019HU0401788-2308301,wrk_only,west_jordan,36.648835021483094
2015000996240-716701,wrk__student,riverton,36.64846884792507
2016000365411-2407701,wrk_only,kearns,36.64621228668112
2016000637993-2552502,wrk_only,west_valley_city,36.64566328517218
2019HU1229903-4971002,wrk_only,south_jordan,36.645106160903815
2015000943065-118901,wrk_only,salt_lake_city,36.6445939547008
2015000804147-2479603,wrk_only,west_jordan,36.64366055406047
2015000365462-5128701,wrk_only,murray,36.643320880385424
2019HU0735787-1437801,wrk_only,west_jordan,36.64303395945871
2015000646572-3119801,wrk_only,herriman,36.64051450776309
2018HU0127410-3078205,wrk_only,west_valley_city,36.640292418569686
2015000311427-4400502,wrk__student,south_jordan,36.64028836931536
2015000310176-10502,wrk_only,west_jordan,36.639601917017025
2016000947467-616602,wrk_only,murray,36.639599760232095
2015000895206-3134301,wrk_only,herriman,36.63800714949395
2015001168454-4475104,wrk_only,south_jordan,36.63644877479327
2017001207251-516003,wrk_only,salt_lake_city,36.636096461911805
2016001254145-1079701,wrk_only,riverton,36.6357527478271
2015000588383-706401,wrk_only,salt_lake_city,36.6348462756112
2015000313279-2386501,wrk_only,south_jordan,36.633667821035615
2019HU1293779-1017301,wrk_only,herriman,36.63350745916719
2015000840518-2550602,wrk_only,tooele,36.63300445529901
2019HU1078951-151801,wrk_only,west_valley_city,36.63235176781661
2016000073038-1661301,wrk_only,west_valley_city,36.632027341194146
2016000961799-3605501,wrk_only,murray,36.63135977130106
2015000041604-402,wrk_only,salt_lake_city,36.63115025163336
2015000152790-3858001,wrk_only,draper,36.63059474195232
2019HU0088113-2113401,wrk_only,holladay,36.630381611063775
2018HU1336861-2748102,wrk_only,west_jordan,36.62958684882972
2015001461734-3160302,wrk__student,riverton,36.629400021328166
2016000549334-3382402,wrk_only,salt_lake_city,36.627028637101176
2016000093053-2171201,wrk_only,taylorsville,36.62649835815569
2019HU0999239-3159304,wrk_only,taylorsville,36.626415456726555
2015000456778-3058801,wrk_only,west_valley_city,36.626134463213674
2017000165534-4858601,wrk_only,salt_lake_city,36.62588541935411
2016001037761-2553601,wrk_only,west_jordan,36.62584395400031
2015000075339-3534804,wrk_only,south_jordan,36.62525687005179
2016000235398-4140601,wrk_only,south_jordan,36.62458281403416
2015000417411-1661903,wrk_only,sandy,36.62437980280062
2015001123933-5987402,wrk_only,murray,36.62384992722744
2015000033491-1526001,wrk_only,west_jordan,36.623032033346384
2019HU1104192-2986303,wrk_only,west_jordan,36.62233480373186
2019HU0479692-2059501,wrk_only,midvale,36.62220202361651
2015000986215-2536001,wrk_only,west_valley_city,36.6221415603042
2015000041604-3778304,wrk_only,taylorsville,36.62151648039184
2017000372079-3902702,wrk_only,draper,36.62079769861874
2015000094516-1220102,wrk_only,riverton,36.61998775265196
2018HU0151312-3341404,wrk_only,benjamin,36.619619007561
2017000199670-2553902,wrk_only,riverton,36.618841126515335
2015001023119-1394501,wrk_only,taylorsville,36.616911575283176
2016000239839-2433101,wrk_only,west_valley_city,36.616190320486005
2015000152790-101801,wrk_only,sandy,36.614398988510416
2017000940454-3581901,wrk_only,sandy,36.61437608998725
2015000548000-5331703,wrk_only,south_jordan,36.61417046741604
2015001165624-1629702,wrk_only,west_jordan,36.61299946483636
2016000105182-1324902,wrk_only,west_jordan,36.61274443505662
2018HU0187235-460601,wrk_only,west_jordan,36.61188983241221
2019HU0795031-3832302,wrk_only,taylorsville,36.61148761905802
2017000542899-794302,wrk_only,herriman,36.61072005850525
2017000946773-1922901,wrk_only,west_jordan,36.610389807741335
2015000505594-2234202,wrk_only,draper,36.60948952273867
2017001265183-4968101,wrk__student,provo,36.6090355458424
2016000239839-2860201,wrk_only,west_valley_city,36.60900120426101
2019HU0127326-3983501,wrk_only,salt_lake_city,36.6083053121401
2015001309674-651802,wrk_only,west_valley_city,36.60806210896581
2016000575929-3663902,wrk_only,sandy,36.60765777538016
2015000458595-3248003,wrk_only,palmyra,36.60696711469173
2015001049027-2851601,wrk_only,south_jordan,36.60668230662707
2015001066796-1048901,wrk_only,west_valley_city,36.60639882103312
2015000854778-2239601,wrk_only,bluffdale,36.60590902737109
2019HU1412269-2930202,wrk_only,west_jordan,36.605529421347974
2019HU0156456-626904,wrk_only,west_valley_city,36.604402070748385
2015001019361-5337602,wrk_only,riverton,36.6006084572611
2015001326638-3270501,wrk_only,murray,36.60056306276601
2019HU0063595-4211501,wrk_only,west_valley_city,36.59994812965611
2019HU0390482-2762601,wrk_only,west_jordan,36.59960348863295
2015000519915-433202,wrk__student,west_valley_city,36.59946343366943
2017000814626-1072906,wrk_only,west_valley_city,36.598772812410616
2015000964539-4110701,wrk_only,south_jordan,36.59872554297419
2016000073038-1661401,wrk_only,west_valley_city,36.59870861873624
2017000265800-3055301,wrk_only,clearfield,36.59848320652134
2015001003777-427102,wrk_only,west_jordan,36.59644862498767
2015001044228-3062801,wrk_only,west_valley_city,36.596280394741854
2017000316461-4774801,wrk__student,layton,36.59601245796598
2019HU1405669-1723202,wrk_only,west_valley_city,36.594155293796774
2018HU1196271-1587801,wrk_only,west_jordan,36.59346496683601
2015000342880-5238301,wrk_only,riverton,36.592812464717916
2015001012098-968902,wrk_only,south_salt_lake,36.592286805273474
2015000691691-4731201,wrk_only,millcreek,36.59116999682447
2019HU0874906-953501,wrk_only,murray,36.59081682743687
2019HU0252926-3366703,wrk_only,murray,36.59081222388163
2016000448869-2486102,wrk_only,west_jordan,36.59074458063262
2015000516082-2118802,wrk_only,millcreek,36.58816827002093
2015001106670-1676402,wrk_only,cedar_fort,36.58795171140127
2016000894166-2939002,wrk_only,draper,36.58713025887328
2015001016839-2196002,wrk_only,millcreek,36.586647529997144
2017000276594-7317201,wrk_only,park_city,36.58623987510566
2015000968516-4447702,wrk__student,south_jordan,36.58556837775218
2015001197864-3549906,wrk_only,south_jordan,36.58498010050344
2015000833479-2301001,wrk_only,west_valley_city,36.58475281748274
2018HU0406099-1654601,wrk_only,west_jordan,36.584392136379265
2015000303646-1356802,wrk_only,taylorsville,36.58365751012232
2015000037326-314806,wrk_only,west_valley_city,36.582498604031585
2015000928767-1830202,wrk_only,west_valley_city,36.582215784423894
2016000269565-2708003,wrk_only,salt_lake_city,36.58061278978493
2019HU1065934-356201,wrk_only,west_jordan,36.580044069956465
2016000034701-2959701,wrk_only,west_jordan,36.57979805746152
2015001055054-1154001,wrk_only,sandy,36.57960821112779
2016000764968-3604801,wrk_only,murray,36.57915280232387
2015000416588-1266401,wrk_only,taylorsville,36.578862149297514
2019HU1187115-891903,wrk_only,west_valley_city,36.57840158833639
2015000516021-4027303,wrk__student,spanish_fork,36.578116576818054
2016000453679-3011701,wrk_only,west_valley_city,36.57811556733259
2015001192118-3302301,wrk_only,south_jordan,36.577745306882534
2015000041604-2481901,wrk_only,west_valley_city,36.577331840985664
2015000474255-2681201,wrk_only,sandy,36.57486655607942
2015001344399-996701,wrk_only,cottonwood_heights,36.57469482394897
2015001019410-1036301,wrk_only,riverton,36.57292282777503
2015000715953-3003104,wrk_only,west_valley_city,36.57281164431297
2016000065476-4030202,wrk_only,sandy,36.572516411452085
2018HU1298169-4301001,wrk_only,south_jordan,36.570952044059965
2015001014119-2963705,wrk_only,sandy,36.57082849782405
2015000307242-4218301,wrk_only,roy,36.570291866359995
2015000607945-2767602,wrk_only,south_jordan,36.57029133916927
2016000834789-750201,wrk_only,herriman,36.56922493088959
2015000385410-2191701,wrk_only,west_jordan,36.56885904196338
2015000715953-2688401,wrk_only,kearns,36.567863315996526
2016000336029-3177102,wrk_only,taylorsville,36.567718705063406
2016000509822-3120602,wrk_only,south_jordan,36.566156402530545
2016000367450-3982801,wrk_only,spanish_fork,36.56530200475305
2015000947630-3520603,wrk_only,south_jordan,36.564445835329316
2015000111900-2087501,wrk_only,west_jordan,36.56403818893625
2015000763543-435601,wrk_only,west_valley_city,36.56375650984277
2019HU0435299-1097202,wrk_only,murray,36.56343575997874
2016000220413-3774401,wrk_only,riverton,36.562927397217656
2018HU1322223-2007502,wrk_only,west_jordan,36.562706484379504
2019HU0919678-2109301,wrk_only,west_jordan,36.56212664541405
2019HU0748813-4185402,wrk_only,sandy,36.56170043747227
2018HU0832367-3348403,wrk_only,south_jordan,36.5605712125674
2016000241335-371602,wrk_only,salt_lake_city,36.55974108816269
2019HU1343775-4612102,wrk_only,taylorsville,36.55857535588646
2015000513688-2670202,wrk_only,west_jordan,36.55857208090655
2017000751285-2156001,wrk_only,orem,36.55805121084279
2015001160053-2157202,wrk_only,west_valley_city,36.55757339448985
2015000994730-4115302,wrk_only,south_jordan,36.55705196967388
2015000926874-114903,wrk_only,west_valley_city,36.552690559856
2015000109877-4325602,wrk_only,south_salt_lake,36.550758242293334
